id,rate,iupac_rate,reaction,category,time_stamp,datasheet
2350,1.99D-11*0.696,none,OH + HO4CO7C9 = CO36C9 + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2351,1.99D-11*0.304,none,OH + HO4CO7C9 = C93O2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2352,KRO2NO*0.803,none,C93O2 + NO = C93O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2353,KRO2NO*0.197,none,C93O2 + NO = C93NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2354,2.00D+14*EXP(-4714/TEMP),none,C93O = CO3C4CHO + C3H7CHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2355,KRO2NO3,none,C93O2 + NO3 = C93O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
2356,KRO2HO2*0.890,none,C93O2 + HO2 = C93OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2357,8.80D-13*0.6*RO2,none,C93O2 = C93O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2358,8.80D-13*0.2*RO2,none,C93O2 = C93OH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2359,8.80D-13*0.2*RO2,none,C93O2 = C93CO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2360,7.27D-12,none,OH + C93NO3 = C93CO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
2361,J<22>,none,C93NO3 = C93O + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2362,9.70D-11,none,OH + C93OOH = C93CO + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2363,J<41>,none,C93OOH = C93O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2364,J<22>,none,C93OOH = C93O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2365,4.79D-11,none,OH + C93OH = C93CO + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2366,J<22>,none,C93OH = C93O + HO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2367,J<22>*2,none,C93CO = CO3C4CO3 + C3H7CHO + HO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2368,1.34D-11,none,OH + C93CO = CO356C9 + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2369,J<22>*2,none,CO36C9 = C3H7CO3 + DIEKBO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2370,1.14D-11,none,OH + CO36C9 = C94O2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2371,KRO2NO,none,C94O2 + NO = C94O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2372,KDEC,none,C94O = CO3C4CHO + C3H7CO3,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2373,KRO2NO3,none,C94O2 + NO3 = C94O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
2374,KRO2HO2*0.890,none,C94O2 + HO2 = C94OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2375,8.80D-13*0.6*RO2,none,C94O2 = C94O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2376,8.80D-13*0.2*RO2,none,C94O2 = C94OH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2377,8.80D-13*0.2*RO2,none,C94O2 = CO356C9,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2378,5.40D-11,none,OH + C94OOH = CO356C9 + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2379,J<41>,none,C94OOH = C94O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2380,J<22>*2,none,C94OOH = C3H7CO3 + CO3C4CHO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2381,J<22>*2,none,C94OH = C3H7CO3 + CO3C4CHO + HO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2382,2.28D-11,none,OH + C94OH = CO356C9 + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2383,J<35>,none,CO356C9 = C3H7CO3 + CO3C4CO3,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2384,J<22>,none,CO356C9 = C3H7CO3 + CO3C4CO3,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2385,6.43D-12,none,OH + CO356C9 = C95O2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2386,KRO2NO,none,C95O2 + NO = C95O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2387,KDEC,none,C95O = EGLYOX + C3H7CO3 + CO,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2388,KRO2NO3,none,C95O2 + NO3 = C95O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
2389,KRO2HO2*0.890,none,C95O2 + HO2 = C95OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2390,8.80D-13*RO2,none,C95O2 = C95O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2391,1.87D-11,none,OH + C95OOH = C95O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2392,J<41>,none,C95OOH = C95O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2393,J<22>,none,C95OOH = C95O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2394,J<35>,none,C95OOH = C95O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2395,3.13D-17*TEMP@2*EXP(416/TEMP),none,OH + NC10H22 = DECO2,categories/saunders-2003-4_1_1-master.htt,2.00403E+13,
2782,5.55D-10,none,CL + NC10H22 = DECO2,categories/jenkin-1997-3_9_1-master.htt,2.00403E+13,
2396,KRO2NO*0.583,none,DECO2 + NO = DECO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2397,KRO2NO*0.417,none,DECO2 + NO = DECNO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2398,2.58D+11*EXP(-3430/TEMP),none,DECO = HO3C106O2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2399,KRO2NO*0.833,none,HO3C106O2 + NO = HO3C106O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2400,KRO2NO*0.167,none,HO3C106O2 + NO = HO3C106NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2401,5.55D+11*EXP(-2945/TEMP),none,HO3C106O = HO5CO8C10 + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2402,KRO2NO3,none,DECO2 + NO3 = DECO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
2403,KRO2HO2*0.914,none,DECO2 + HO2 = DECOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2404,2.50D-13*0.6*RO2,none,DECO2 = DECO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2405,2.50D-13*0.2*RO2,none,DECO2 = DEC3ONE,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2406,2.50D-13*0.2*RO2,none,DECO2 = DECOH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2407,KRO2NO3,none,HO3C106O2 + NO3 = HO3C106O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
2408,KRO2HO2*0.914,none,HO3C106O2 + HO2 = HO3C106OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2409,2.50D-13*0.6*RO2,none,HO3C106O2 = HO3C106O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2410,2.50D-13*0.2*RO2,none,HO3C106O2 = HO5CO8C10,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2411,2.50D-13*0.2*RO2,none,HO3C106O2 = HO36C10,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2412,7.67D-12,none,OH + DECNO3 = DEC3ONE + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
2413,J<54>,none,DECNO3 = DECO + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2414,1.64D-11,none,OH + HO3C106NO3 = HO5CO8C10 + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
2415,J<54>,none,HO3C106NO3 = HO3C106O + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2416,3.79D-11,none,OH + DECOOH = DEC3ONE + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2417,J<41>,none,DECOOH = DECO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2418,4.69D-11,none,OH + HO3C106OOH = HO5CO8C10 + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2419,J<41>,none,HO3C106OOH = HO3C106O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2420,2.01D-11,none,OH + DECOH = DEC3ONE + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2421,2.57D-11,none,OH + HO36C10 = HO5CO8C10 + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2422,J<22>,none,DEC3ONE = C2H5CO3 + HEPTO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2423,1.21D-11,none,OH + DEC3ONE = C101O2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2424,KRO2NO,none,C101O2 + NO = C101O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2425,1.15D+11*EXP(-3430/TEMP),none,C101O = C102O2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2426,KRO2NO,none,C102O2 + NO = C102O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2427,KDEC,none,C102O = CH3CHO + HO6C7CO3,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2428,KAPNO,none,HO6C7CO3 + NO = HO6C7O2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2429,KRO2NO,none,HO6C7O2 + NO = HO6C7O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2430,KDEC,none,HO6C7O = HCHO + C5H11CHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2431,KRO2NO3,none,C101O2 + NO3 = C101O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
2432,KRO2HO2*0.914,none,C101O2 + HO2 = C101OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2433,2.50D-13*RO2,none,C101O2 = C101O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2434,KRO2NO3,none,C102O2 + NO3 = C102O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
2435,KRO2HO2*0.914,none,C102O2 + HO2 = C102OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2436,8.80D-13*RO2,none,C102O2 = C102O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2437,KRO2NO3*1.74,none,HO6C7CO3 + NO3 = HO6C7O2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
2438,KAPHO2*0.56,none,HO6C7CO3 + HO2 = HO6C7CO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01009E+13,
2439,1.00D-11*RO2,none,HO6C7CO3 = HO6C7O2,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2440,KFPAN,none,HO6C7CO3 + NO2 = C8PAN1,categories/saunders-2003-4_6_2-gen-master.htt,2.00403E+13,
2441,KBPAN,none,C8PAN1 = HO6C7CO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.00403E+13,
2442,KRO2NO3,none,HO6C7O2 + NO3 = HO6C7O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
2443,KRO2HO2*0.820,none,HO6C7O2 + HO2 = HO6C7OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2444,2.00D-12*RO2,none,HO6C7O2 = HO6C7O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2445,8.94D-11,none,OH + C101OOH = C101O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2446,J<41>,none,C101OOH = C101O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2447,J<22>,none,C101OOH = C101O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2448,5.55D-11,none,OH + C102OOH = C102O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2449,J<41>,none,C102OOH = C102O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2450,J<22>,none,C102OOH = C102O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2451,4.27D-11,none,OH + HO6C7CO3H = HO6C7CO3,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2452,J<41>,none,HO6C7CO3H = HO6C7O2 + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2453,1.63D-11,none,OH + C8PAN1 = HCHO + C5H11CHO + CO + NO2,categories/jenkin-1997-3_10_3-master.htt,2.00403E+13,
2454,2.92D-11,none,OH + HO6C7OOH = HO6C7O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2455,J<41>,none,HO6C7OOH = HO6C7O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2456,J<22>,none,HO5CO8C10 = C2H5CO3 + HO6C7O2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2457,2.13D-11*0.696,none,OH + HO5CO8C10 = CO36C10 + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2458,2.13D-11*0.304,none,OH + HO5CO8C10 = C103O2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2459,KRO2NO*0.792,none,C103O2 + NO = C103O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2460,KRO2NO*0.208,none,C103O2 + NO = C103NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2461,2.00D+14*EXP(-4714/TEMP),none,C103O = CO3C4CHO + C4H9CHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2462,KRO2NO3,none,C103O2 + NO3 = C103O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
2463,KRO2HO2*0.914,none,C103O2 + HO2 = C103OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2464,8.80D-13*0.6*RO2,none,C103O2 = C103O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2465,8.80D-13*0.2*RO2,none,C103O2 = C103OH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2466,8.80D-13*0.2*RO2,none,C103O2 = C103CO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2467,8.68D-12,none,OH + C103NO3 = C103CO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
2468,J<22>,none,C103NO3 = C103O + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2469,9.84D-11,none,OH + C103OOH = C103CO + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2470,J<41>,none,C103OOH = C103O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2471,J<22>,none,C103OOH = C103O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2472,4.93D-11,none,OH + C103OH = C103CO + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2473,J<22>,none,C103OH = C103O + HO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2474,J<22>*2,none,C103CO = CO3C4CO3 + C4H9CHO + HO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2475,1.54D-11,none,OH + C103CO = CO356C10 + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2476,J<22>*2,none,CO36C10 = C4H9CO3 + DIEKBO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2477,1.28D-11,none,OH + CO36C10 = C104O2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2478,KRO2NO,none,C104O2 + NO = C104O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2479,KDEC,none,C104O = CO3C4CHO + C4H9CO3,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2480,KRO2NO3,none,C104O2 + NO3 = C104O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
2481,KRO2HO2*0.914,none,C104O2 + HO2 = C104OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2482,8.80D-13*0.6*RO2,none,C104O2 = C104O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2483,8.80D-13*0.2*RO2,none,C104O2 = C104OH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2484,8.80D-13*0.2*RO2,none,C104O2 = CO356C10,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2485,5.54D-11,none,OH + C104OOH = CO356C10 + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2486,J<41>,none,C104OOH = C104O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2487,J<22>*2,none,C104OOH = C4H9CO3 + CO3C4CHO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2488,J<22>*2,none,C104OH = C4H9CO3 + CO3C4CHO + HO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2489,2.42D-11,none,OH + C104OH = CO356C10 + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2490,J<35>,none,CO356C10 = C4H9CO3 + CO3C4CO3,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2491,J<22>,none,CO356C10 = C4H9CO3 + CO3C4CO3,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2492,7.84D-12,none,OH + CO356C10 = C105O2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2493,KRO2NO,none,C105O2 + NO = C105O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2494,KDEC,none,C105O = EGLYOX + C4H9CO3 + CO,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2495,KRO2NO3,none,C105O2 + NO3 = C105O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
2496,KRO2HO2*0.914,none,C105O2 + HO2 = C105OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2497,8.80D-13*RO2,none,C105O2 = C105O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2498,2.01D-11,none,OH + C105OOH = C105O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2499,J<41>,none,C105OOH = C105O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2500,J<22>,none,C105OOH = C105O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2501,J<35>,none,C105OOH = C105O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2502,1.29D-11,none,OH + NC11H24 = UDECO2,categories/saunders-2003-4_1_1-master.htt,2.00403E+13,
2783,6.17D-10,none,CL + NC11H24 = UDECO2,categories/jenkin-1997-3_9_1-master.htt,2.00403E+13,
2503,KRO2NO*0.569,none,UDECO2 + NO = UDECO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2504,KRO2NO*0.431,none,UDECO2 + NO = UDECNO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2505,2.58D+11*EXP(-3430/TEMP),none,UDECO = HO3C116O2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2506,KRO2NO*0.828,none,HO3C116O2 + NO = HO3C116O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2507,KRO2NO*0.172,none,HO3C116O2 + NO = HO3C116NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2508,5.55D+11*EXP(-2945/TEMP),none,HO3C116O = HO6CO9C11 + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2509,KRO2NO3,none,UDECO2 + NO3 = UDECO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
2510,KRO2HO2*0.932,none,UDECO2 + HO2 = UDECOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2511,2.50D-13*0.6*RO2,none,UDECO2 = UDECO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2512,2.50D-13*0.2*RO2,none,UDECO2 = UDEC3ONE,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2513,2.50D-13*0.2*RO2,none,UDECO2 = UDECOH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2514,KRO2NO3,none,HO3C116O2 + NO3 = HO3C116O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
2515,KRO2HO2*0.932,none,HO3C116O2 + HO2 = HO3C116OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2516,2.50D-13*0.6*RO2,none,HO3C116O2 = HO3C116O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2517,2.50D-13*0.2*RO2,none,HO3C116O2 = HO6CO9C11,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2518,2.50D-13*0.2*RO2,none,HO3C116O2 = HO36C11,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2519,9.08D-12,none,OH + UDECNO3 = UDEC3ONE + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
2520,J<54>,none,UDECNO3 = UDECO + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2521,1.78D-11,none,OH + HO3C116NO3 = HO6CO9C11 + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
2522,J<54>,none,HO3C116NO3 = HO3C116O + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2523,3.93D-11,none,OH + UDECOOH = UDEC3ONE + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2524,J<41>,none,UDECOOH = UDECO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2525,4.83D-11,none,OH + HO3C116OOH = HO6CO9C11 + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2526,J<41>,none,HO3C116OOH = HO3C116O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2527,2.15D-11,none,OH + UDECOH = UDEC3ONE + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2528,2.71D-11,none,OH + HO36C11 = HO6CO9C11 + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2529,J<22>,none,UDEC3ONE = C2H5CO3 + OCTO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2530,1.35D-11,none,OH + UDEC3ONE = C111O2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2531,KRO2NO,none,C111O2 + NO = C111O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2532,1.15D+11*EXP(-3430/TEMP),none,C111O = C112O2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2533,KRO2NO,none,C112O2 + NO = C112O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2534,KDEC,none,C112O = CH3CHO + HO7C8CO3,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2535,KAPNO,none,HO7C8CO3 + NO = HO7C8O2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2536,KRO2NO,none,HO7C8O2 + NO = HO7C8O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
2537,KDEC,none,HO7C8O = HCHO + C6H13CHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
2538,KRO2NO3,none,C111O2 + NO3 = C111O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
2539,KRO2HO2*0.932,none,C111O2 + HO2 = C111OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2540,2.50D-13*RO2,none,C111O2 = C111O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2541,KRO2NO3,none,C112O2 + NO3 = C112O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
2542,KRO2HO2*0.932,none,C112O2 + HO2 = C112OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2543,8.80D-13*RO2,none,C112O2 = C112O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2544,KRO2NO3*1.74,none,HO7C8CO3 + NO3 = HO7C8O2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
2545,KAPHO2*0.56,none,HO7C8CO3 + HO2 = HO7C8CO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01009E+13,
2546,1.00D-11*RO2,none,HO7C8CO3 = HO7C8O2,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2547,KFPAN,none,HO7C8CO3 + NO2 = C9PAN1,categories/saunders-2003-4_6_2-gen-master.htt,2.00403E+13,
2548,KBPAN,none,C9PAN1 = HO7C8CO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.00403E+13,
2549,KRO2NO3,none,HO7C8O2 + NO3 = HO7C8O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
2550,KRO2HO2*0.859,none,HO7C8O2 + HO2 = HO7C8OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
2551,2.00D-12*RO2,none,HO7C8O2 = HO7C8O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
2552,9.08D-11,none,OH + C111OOH = C111O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2553,J<41>,none,C111OOH = C111O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2554,J<22>,none,C111OOH = C111O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2555,5.69D-11,none,OH + C112OOH = C112O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2556,J<41>,none,C112OOH = C112O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2557,J<22>,none,C112OOH = C112O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2558,4.41D-11,none,OH + HO7C8CO3H = HO7C8CO3,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2559,J<41>,none,HO7C8CO3H = HO7C8O2 + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2560,1.77D-11,none,OH + C9PAN1 = HCHO + C6H13CHO + CO + NO2,categories/jenkin-1997-3_10_3-master.htt,2.00403E+13,
2561,3.06D-11,none,OH + HO7C8OOH = HO7C8O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
2562,J<41>,none,HO7C8OOH = HO7C8O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2563,J<22>,none,HO6CO9C11 = C2H5CO3 + HO7C8O2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
2564,2.27D-11*0.696,none,OH + HO6CO9C11 = CO36C11 + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
2565,2.27D-11*0.304,none,OH + HO6CO9C11 = C113O2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
