,Flux,FluxIn,FluxOut,Closeness,EigenCentrality,PageRank,Betweenness,Authorities,Hubs,x_00,y_00,x_01,y_01,x_02,y_02,x_03,y_03,x_04,y_04,x_05,y_05,x_06,y_06,x_07,y_07,x_08,y_08,x_09,y_09,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,x_21,y_21,x_22,y_22,x_23,y_23,x_24,y_24,x_25,y_25,x_26,y_26,x_27,y_27,x_28,y_28,x_29,y_29
INAO,5.13122489402e-11,2.77862110818e-12,1.00861964119e-10,0.999999997025,0.0,0.00176693459705,0.0,5.58055349704e-18,4.67923525441e-18,10.1030563228,6.94606616524,-30.5142223038,-11.9190257853,35.3561481472,3.87847618012,40.9662100861,1.37192560783,28.2237709022,11.0500561043,25.7982740926,10.6060042173,21.142833339,5.51137101052,36.0517449736,10.4606600462,-15.2216147719,-24.5983088206,-9.79828891251,-23.7674991419,-2.58050080387,-24.7855746311,1.33797138937,-16.5068157755,-11.7234791632,-11.131927728,-8.82545881236,-9.85247552241,-7.93413209599,-4.67332885615,21.3121592031,-16.3567083159,-7.0267530248,2.16696669611,15.9150924073,-8.83748959253,14.1876558195,-10.120691519,13.7613651657,-11.2999117019,14.284517142,-11.6998144341,15.5769191409,-10.3194245226,15.2949314228,-11.9359669037,16.4624333764,17.274683947,14.8952015482,16.2298692232,12.6673251321,-11.126030827,15.0909712127,16.4007967196,14.6987191079,15.9844018089,14.6278934413,15.9746753423,14.9958409258,15.0285350863
INAHPCHO,5.7757702481e-11,5.57241397688e-11,5.98338393305e-11,0.999999996184,0.0,0.00435019299867,0.0,5.58055349704e-18,4.67923525441e-18,-10.6502482031,-1.57325357237,-26.9228046282,-30.081148205,38.3923251168,-27.8601913797,40.4091465031,-27.3398530339,48.2849249032,-25.6078027042,44.6505604726,-13.7398028193,28.1514152666,-21.6618792179,22.85829503,-12.7038783709,-28.7031144918,-20.7430217049,-28.0482309235,-19.219520632,-24.7966005307,-19.6839983257,-23.7612068568,-17.7506650542,-24.0820869994,-17.2093890933,-22.1769040259,-17.1077774703,-21.6721604055,-15.4380255735,15.2538908898,12.7501746245,-18.4178057408,-16.3869131763,8.96763559346,7.80657711875,10.416316007,7.19059017308,9.22657418271,6.06769636436,5.9205089937,2.26966855961,3.49613385043,2.40190246093,1.81931347308,7.01910308773,-0.268490320901,-14.8320058885,0.04352537182,-15.8087543222,-3.56125333392,-8.66217695284,2.43957433598,-21.3602121397,-0.947103743432,-14.2303367483,1.83504512201,-23.6852206057,17.988467573,-5.70112860808
INANCHO,5.3917594721e-12,4.35914839888e-12,6.44598902085e-12,0.999999997226,0.0,0.00209058621354,0.0035257859739,5.58055349704e-18,2.84301020778e-18,26.3355956414,-8.04652633468,45.3688182155,60.4362290342,66.2571927842,33.997094203,48.2062608916,8.93673270028,43.5516466163,0.918651730147,29.8632853955,-11.7782798373,11.9969662328,-13.5209859919,1.19387216352,4.32517393146,-3.99162752637,29.9519642424,-4.80728954638,25.5167691868,-8.05623105521,26.9657738635,-8.20835447403,24.4632600958,-4.13885463352,26.3717291033,-5.19552404465,26.5532087488,-6.59105413011,27.1355725691,-5.30717285655,-0.251198486095,-6.281357688,27.0458601148,-6.50175185031,-0.602254842669,-5.58897724991,0.271537373897,-4.37250483947,-1.58304911278,-7.4990815722,-4.32169238957,-5.29106279856,-5.96412962836,0.613526464226,0.514053823849,8.10010012448,-3.11832841119,8.13205488991,-4.37348029054,2.80482535672,7.28150226791,6.86379098458,-2.60605660184,7.57872045028,-2.6666536067,7.69781458624,-5.11308795362,6.57016246758,-3.25340611487
C2H5CO3,0.00652881563248,0.00792216441052,0.00510629606861,0.999974295798,0.0,0.0473570264195,0.00707669631342,1.01354034132e-10,1.07847048921e-15,40.2182976774,-7.61968489466,77.9676799738,-19.3671246256,53.7544322851,-13.1341709658,50.5743561728,-21.2678397222,48.3806009365,-13.9065961418,46.1684770379,20.5641791836,37.4829562554,6.18741177855,47.5437403623,-0.274991163389,17.5890171757,-8.30341462149,-1.10252163399,-4.58800089155,27.5620134821,-7.17540259059,1.72217308888,-1.99554092,7.81132705307,-5.50539119215,23.0859129523,4.39839986358,13.7205429117,8.27890693884,-26.7042026532,6.20987802213,11.0537863426,8.72088641632,-17.6032662467,5.31218527768,-21.3611581551,-0.351301187845,-16.5789810476,0.669519936838,-22.1692996769,0.866616658787,-20.2542554874,15.3686925019,-17.0700438192,14.0122405248,-23.2865095215,8.06015480414,-19.8275804868,9.57416827037,-21.2545119466,0.67533677817,-19.4922037359,8.76054539883,-18.6558535484,9.61793795913,-17.3076145555,8.59236086862,-17.7940201313,10.1733686739
NC524O,1.30538113095e-11,1.28893939233e-12,2.50649895101e-11,0.999999998435,3.2338848638e-27,0.00175013270839,0.000301492387317,2.15554093334e-18,9.71892294455e-14,-34.7776838131,-0.0777170539823,-45.0108368001,-41.1349260581,-44.4480200962,-40.117679399,-43.6315962306,-39.648781175,-37.6941743346,-39.9190422108,-39.6550499572,-28.7753337878,-34.6531155393,-26.8417732322,-31.3302267756,-26.0795434009,20.1217883535,31.0514585587,14.5256260422,29.4388161123,15.1978027465,25.8436527061,15.9473185495,26.9483869757,14.6612751954,24.5193672705,13.6812443608,22.492272764,14.5510572218,22.3113738652,12.8080745032,-6.95873508004,10.3298734115,19.9842380281,11.6335786717,-2.65605080045,9.52441595348,-6.23997740104,10.7286233537,-5.25991087835,12.2291489286,-5.27070680806,12.7609894192,-3.93430157599,13.6357400059,-5.63501288504,13.9608256896,7.62391762578,13.4192398624,9.94372368753,12.4604906457,-5.29294877062,11.827127763,12.1487841438,10.3528405355,12.5686175915,11.1459784334,11.99540383,10.8631726412,11.970329067
C4CO2O2,2.16469674413e-08,3.33535081344e-08,9.69534167197e-09,0.999994641563,0.0,0.00336808236565,0.00267155754317,5.58055349704e-18,2.84301020778e-18,11.8305772587,28.6177234634,-55.231458381,91.6932209256,-37.022847623,39.4791376805,19.6883894814,28.5904352396,15.2582782764,28.1407606698,21.5683541271,18.4114303842,21.690579945,24.1192074821,10.7546386415,23.0177597587,-3.52940711439,2.73532774658,-3.84765403488,12.1641308025,-10.3971004598,9.21755779294,-9.24506504157,6.50295862117,-7.55498740642,1.52286699005,-9.68962122392,3.40056635689,-12.2757769307,9.84008247016,4.77760219493,10.7505652594,-15.3570371562,13.6781264361,-3.02049317579,12.3174908729,2.49572791799,12.4723880804,2.40570168648,10.6844058991,-2.0054639186,11.4708865844,-3.63669277152,7.67314401377,-4.78653757233,5.43300720483,16.2108530882,-13.148137977,16.6244278867,-12.7280270313,-5.30291177804,8.44853057318,15.4161351138,-12.8424547618,15.0271035341,-13.3328754537,16.9051882491,-12.444720077,12.6083379723,-13.054887822
HO3C4CHO,3.22942053106e-07,3.19036824638e-07,3.26929040417e-07,0.999997866464,0.0,0.00556961956097,0.0109123494632,7.01758078593e-18,5.71003217211e-17,-20.0087647986,20.6311096277,25.6640163646,-40.7047811429,-39.089729921,-15.9193481188,-60.1185882765,6.89839415371,-47.5781335625,-1.0048870595,-44.1806805637,5.26817577564,-43.9148271044,-0.81794916989,-39.42212451,-4.04694198872,36.6678450615,-12.1120414916,34.2390806856,-17.8271597953,34.7439966866,-12.7279391953,30.8190278165,-13.9243799323,30.1774954656,-11.210322936,23.8878636913,-9.90919470436,26.8320052685,-8.54365094175,5.44912058515,24.1120153797,19.797925448,-8.44975814279,7.62696169339,20.1636570709,6.35888457427,20.3711410567,5.08490286776,20.2456306547,3.80219655113,20.1696805088,7.43070225101,20.5260783561,7.93224998501,21.7065084107,-2.89344602961,0.282355948974,-3.04258004577,-1.7665003835,7.03293573955,23.5974385028,-3.36788424804,-3.09748629723,-2.24344654326,-2.2074937212,-2.34595681836,-4.46209712891,-2.6456156568,-5.18898101828
NBUTOLAOH,9.69343024258e-09,9.67164990502e-09,9.71566656759e-09,0.99999756002,0.0,0.00167160978388,0.000519236889269,5.22129667481e-18,4.42753896412e-18,-12.2943502422,25.7096252102,-11.085368507,37.2118099076,-29.6079146754,50.098180823,-63.0613169144,21.4259491065,-34.0208785323,3.06185419552,-36.6829981399,-18.8063033715,-29.0710858732,-20.4382990748,-25.3579281704,-22.546375229,14.2583756223,33.4544939966,11.6299013091,32.8587587824,10.8120143633,27.286493563,11.6550081825,27.501145649,11.1173750054,26.4834720396,10.5315789921,24.0681164286,11.9479403965,24.3878255386,10.030971071,-5.16125465383,7.90248034632,21.5024137813,9.94320795948,-0.626309447006,7.77186033132,-4.27076670728,8.8919385059,-3.50920936431,10.5135325223,-3.59174015131,11.1109159468,-2.15664145689,12.4847150051,-3.64543595094,-15.0650256533,-13.5826074563,-13.9637618793,-11.9815540023,11.7613623726,-3.3017812695,-11.955900994,-12.4857853788,-13.2011806516,-10.2369965537,-9.5633566665,-12.6328869583,-9.99973038472,-12.1097063779
NBUTOLAOOH,3.08713924139e-06,3.06600622299e-06,3.10871469515e-06,0.999933178549,0.0,0.00368391757642,0.0,3.50879039297e-18,2.84301020778e-18,8.74223517055,-36.8420320535,45.5692541015,-99.3291539883,-3.07399646842,-33.6125229658,-8.24105852115,-35.104430534,4.59745404355,-26.076484922,-3.78181794525,-29.9457554945,1.64313018301,-21.0264705328,17.2115220783,-21.206843927,-9.83422741706,-31.2882232428,-22.3040855508,-27.1441219012,-16.7867419632,-26.3807407841,-20.3169365477,-24.065532191,-17.6803464863,-22.1101617097,-18.0488190215,-20.3284732405,-18.5586606822,-19.2761049326,-5.22886750075,-15.5394470693,-13.8478782191,-19.2528000597,-7.03750622705,-14.8881072423,-7.1679588509,-15.1641811032,-5.80802001103,-14.9342520481,-5.55541547858,-15.3660503153,-6.87445419811,-14.9048262174,-7.57968503297,-14.0580925481,-2.9006927016,-16.5132195321,-2.71701986676,-16.790955082,-2.76681025716,-12.0005563706,0.00509720605715,-19.9346389564,-3.15469566175,-15.5339246422,-0.276647711986,-22.3048016611,-0.352491427004,-19.1538315876
C4CO2OOH,2.96541434562e-07,2.90608625316e-07,3.02598451551e-07,0.999999970293,0.0,0.00458218359425,0.00543523776025,2.39509424407e-17,8.08368062081e-16,-21.1626006318,23.2323828759,-64.9073332789,88.2549111656,-54.4455660127,35.3196160074,-53.798520213,31.4967590595,-51.8153974919,13.1807937869,-47.972700572,18.2357891022,-42.4381316848,13.6748000626,-35.5846718452,4.87387676669,-18.9029787516,-7.4870373465,-14.6646259608,-8.18813802156,-16.8818947664,-5.67626725563,-20.1909838521,-4.32312619906,-20.0229679332,-3.41018371537,1.76165796347,4.06526924554,-3.32388515522,-13.4134270933,1.52312318603,21.1777606069,-0.682627185792,-18.728599856,2.40884165256,16.8397278233,3.70393114691,22.6118566298,5.37664705601,24.411334824,7.92428658331,23.4974058107,11.8714537035,21.0875377624,11.3870384036,24.1117980698,0.878321267736,-2.71912063124,0.900658648326,-4.2736568151,8.17384474397,18.1144096442,0.673241806984,-4.68156312648,1.56396648923,-3.97155434082,1.62924179255,-6.46514536517,1.34505213544,-6.51599429178
IECPAN,3.52673806058e-09,3.07442505557e-09,3.98852057245e-09,0.999998902738,0.0,0.00657852312076,0.0,5.58055349704e-18,2.30414857207e-17,21.2074550113,20.3075095979,33.501724453,51.8422953234,4.56463312955,45.4792105764,7.73874509845,36.3319794212,-20.8555320899,45.0302400453,5.87090589873,46.4498149383,4.5972257687,37.6640401945,1.99323521204,26.4054720459,-31.4369085609,10.2344314345,-35.0170683659,6.99247775715,-31.0160213925,10.9034913236,-33.1102497114,-6.27913737298,-32.7620274899,7.83981091107,-30.1785173142,-6.11939202389,-28.6967950632,-4.46948368609,-12.6718930858,-19.1627100017,-25.4438832757,-6.82415623738,-21.0860532237,-17.8893674596,-20.6812474749,-17.2608074281,-19.8038163825,-14.3506069474,-18.9822869557,-14.2830067322,-16.6543182798,-6.8647627783,-15.8469864502,-7.36740745469,20.4652070095,-0.0905673299452,20.2194014946,0.25004978817,-10.8292209042,-7.12242550065,21.071851659,0.528844837364,21.9111228697,-1.69847309483,20.2845624611,-0.00515299690491,20.7007131697,-0.492659015163
CH3COCO3H,1.4270713772e-07,1.41472641787e-07,1.43967478738e-07,0.999999999737,0.0,0.00711728522539,0.0107699780581,1.15203638163e-17,1.97816953314e-13,-2.436602852,29.9897370137,20.6950487018,-38.7051244449,-43.5417011246,-12.4420481143,-54.1919039167,5.3614139532,-49.3931420662,-0.223626170333,-43.4127265043,6.79976565866,-43.2004211786,1.17069814718,-38.4491880406,-4.99820323482,35.9439416467,-12.9973056798,33.6806376648,-17.7930045144,34.2227164804,-12.8252510977,30.5050883517,-14.1529863216,29.9096659585,-11.5303349718,24.4253581158,-9.86423041703,26.3709780068,-7.12783057128,5.99431841524,24.229564342,19.5281857932,-8.19807622462,8.1500814002,20.0656076075,6.80106938952,20.0697671588,5.39810576656,19.828835499,4.01495294788,19.6192023998,7.25765202121,19.9426941652,8.07559659043,21.130828269,-3.46672512045,-0.182625769171,-3.57404638078,-2.27442315001,6.73436018115,22.86134684,-3.79894862657,-3.6994819615,-2.60988434062,-2.87805117346,-2.78525658544,-5.09260530815,-3.03366808977,-5.86298771534
GLYOOB,7.27949110381e-13,8.00539216344e-13,6.53839276932e-13,0.999999999729,0.0,0.00166972577928,0.000100497462439,5.58055349704e-18,1.40939139592e-15,-33.588744119,8.06912742407,-124.86743966,18.9619324174,-59.232181809,-41.0285605246,-57.6132044243,-32.267892348,-31.3687768948,-51.0285124416,-38.9944485254,-37.1436985933,-35.106936109,-34.9435758742,-32.12288578,-33.738504813,28.6328219585,31.1210232222,19.4139908221,27.3993566952,20.0100505604,28.4486355409,21.0755357971,27.6136457702,19.1191159506,23.8588629808,18.0197463634,22.2647579777,17.9834087872,20.3584119562,16.745922042,-8.34161805026,13.4216417674,18.4144666391,14.1170629638,-3.44470023466,14.1451825784,-5.83811717018,13.7189859943,-6.57336793306,15.0100370597,-7.14340403738,15.5186613051,-5.91150483237,15.9716098014,-7.75160815123,14.07882472,10.196805315,15.4868134749,10.7934844776,14.2438984435,-7.72713918912,11.8685446598,14.8452527305,11.2401401724,15.0189623511,11.4764257721,14.741555673,11.6943786911,14.460787193
BIACETOH,1.10149834269e-05,7.64567678726e-06,1.44548289898e-05,0.99999998845,0.0,0.0227977406995,0.0327872971207,1.60231468467e-17,1.12854343086e-11,-0.508994445159,20.7480674676,-16.9411985414,-19.3258038711,9.94711618278,28.8584981237,6.91287932152,21.7755905408,-2.88141228024,-12.5110019339,6.34811350391,-14.4488880595,1.78389435319,-3.90020877586,1.58978631614,-17.8990801645,10.720219543,-28.4270652661,12.0483998166,-27.7227872291,18.4553974291,-20.4773023945,18.3550650401,-19.1117077402,19.4989141639,-16.5106448734,14.5244601369,-20.7547741675,21.0483396377,-16.6896427572,-9.13149217863,5.86120508851,12.0449953573,-14.9873291776,-4.54075136326,28.5361049167,-6.34283103941,14.3130184721,-7.70712183512,11.9357538368,-11.7073916152,9.25199409368,1.80500620708,18.3143541775,3.26947785291,17.6722455146,-6.1070020098,6.04762884789,-5.99087271128,3.43247432579,1.68097623846,20.9207095338,-8.01532300315,0.835036156059,-7.47471189316,0.685245095043,-6.914658742,-0.853291045403,-6.15144274022,-0.595960577307
CH3O2,1.0,1.0,1.0,0.999999999774,1.0,0.15450649595,0.0419911897225,0.0032225239996,1.0,-37.0350414601,-3.85943567831,-47.55821706,1.44823959762,45.214360244,4.47954472425,7.39344680897,-4.97302676886,-26.6471403096,5.64604677103,-33.2893373976,6.59650372827,-11.7313873798,-4.9698189706,10.941773627,-4.83269876077,-3.66431499217,-23.1981925031,-15.8171716955,-17.140940613,16.0972913009,-6.80372564505,16.0964802915,-7.61823101798,15.522857726,-8.28027441922,12.1225315264,-10.9777331992,3.24852922345,-0.445214665434,28.6607378462,0.262742808217,13.0413223002,4.67431284185,27.2530453197,15.9738086421,17.6739509994,5.11173514316,15.0768719281,0.55259015554,26.2652489011,3.98481167007,24.6831827638,9.68940898869,22.1012211224,8.38323933237,-11.332815249,12.731306841,-12.5228825214,12.3021865237,20.4835961518,6.85705632575,3.72004708514,12.8380421672,2.09007440489,10.5163689013,1.93284151767,7.49201660981,2.28005357498,9.49195694948
C4MDIAL,1.08422596994e-07,1.09119201253e-07,1.0771140881e-07,0.999999734917,0.0,0.00341619639991,0.00885215148318,1.33166479274e-17,5.50718811958e-16,-20.2525690586,-11.2469521091,-65.2090434235,-19.9306561071,-22.9838470771,-36.2889947666,-20.1079898646,-48.80560887,-15.7825470912,-39.9869731126,-9.19612164555,12.9037484725,-19.4289442627,13.3459493758,-21.2953711822,8.83602021184,27.296696211,-27.9046993239,24.2464778925,-29.926134204,25.0741602063,-30.7345934166,24.3289432877,-28.4890287056,19.443126223,-25.1760370106,22.7649436299,-17.7341589707,15.4332738522,-9.26988110606,-3.58687339333,26.1914714322,4.29099116023,-12.8059796701,3.86468095589,24.751230373,-2.14793068609,26.6696584132,-0.901597887827,24.7046782432,1.92965708007,24.3071428102,7.73719741531,25.9095076059,5.39096880346,26.6007380357,0.449383357514,2.38629288418,0.132107858395,0.169767027195,9.34614817821,24.23365611,-0.677236577653,-0.279469801216,0.212100462447,0.268613699992,0.305528721196,-2.41459523978,-0.556340225516,-2.70698608645
HMVKBOOH,6.7457715655e-06,6.67464679754e-06,6.818385383e-06,0.999999999836,0.0,0.011661391976,0.000150746193659,6.65832396371e-18,3.59809907865e-18,27.6343565219,16.3562498782,56.8060075293,39.9457177917,53.539100265,10.2475240676,54.6749109281,6.02174845211,56.9410146791,10.987446733,48.3447651021,5.89169478756,36.2324868098,-2.14400941184,34.3410048462,1.87938064674,10.4775588303,-2.94634817021,17.1018431512,-0.490625475864,12.6077457886,4.3470951582,17.368946514,7.38877855399,16.3350275995,9.8427261795,15.6041526974,10.8641036909,18.5703676197,5.74962419196,-11.9895844267,16.1108101167,19.2895203414,6.72151300024,-15.4976430191,-5.78262945475,-15.3371260544,-5.14015073144,-18.722212513,-7.95862850625,-18.5597790655,-7.59506217183,-11.739392949,15.2130140003,-14.7741592032,6.50698482407,-9.03136851802,20.0450369389,-8.31122430355,18.0660742185,-19.4689623226,-8.73317007473,-8.76653354714,16.7314604907,-8.92154564846,15.5205452308,-9.01055720101,14.8712277592,-8.87961014231,14.8880574148
C2H5OH,0.0248017576396,3.04468336339e-05,0.0500916741341,0.937223108217,0.0,0.00167194505416,0.00238681473293,1.38676059133e-17,2.85194731888e-10,5.43127719945,19.3753418475,-8.06226364396,67.5874511645,4.73830713813,62.3411791484,6.28160090839,72.1143207887,31.4802162393,39.4994497657,14.2322851076,33.5991266935,11.5860876976,37.728672717,28.1084882447,34.2165345121,17.5585170267,-16.8080827159,5.90482949839,-12.3963204544,3.56484307719,-17.6412907572,3.54000320499,-0.440324476012,2.00021484424,0.220466624158,5.59814520848,-12.4251163878,5.71117885179,-13.2739955582,24.5546611573,5.37327718391,4.33581466515,-3.6785709416,21.9539192278,9.23361531654,23.155775795,7.67707465241,22.1574070732,10.3727316268,18.6654253493,9.71438638429,16.6093692096,12.1102156202,14.6291991327,10.6779870336,-0.779018700655,15.3399483152,6.37693635382,7.61031298083,14.529089518,10.3630470067,8.61531484323,7.07179892725,9.24616169302,6.94930937549,6.74834328009,5.44362354779,6.37229442387,7.05910991489
GLYOOC,0.000233181069014,0.000230790214369,0.000235621977967,0.999996046748,0.0,0.00386031084708,0.000284742810244,6.07469624144e-16,5.10291707207e-12,0.758320740825,-5.85282646099,2.45101610011,-84.450383624,-11.839942932,-39.1570752021,-32.4917776635,-35.0284337279,-5.78745492526,-28.5289542872,9.0023460243,-25.648751629,2.90568167949,-27.6095007785,19.4886236201,-17.3117828001,-11.6962830556,-33.5419140998,-23.3452024968,-24.5633357909,-18.3182523808,-24.3198057315,-20.3527134964,-21.8569794006,-18.6444211455,-20.214843715,-18.6882063591,-18.4230506741,-18.4780775875,-17.3424636765,-5.83269881244,-14.0238456218,-14.6360594323,-17.7966591366,-7.94706016722,-13.5346134533,-8.2539542781,-13.8802103066,-6.81734295041,-13.7013691071,-6.3286172026,-13.9565329166,-7.59730828213,-13.5773733376,-8.04496744773,-12.7038779725,-2.4769036021,-15.3560782242,-2.14101220787,-15.9437771532,-3.41405691426,-11.1178274252,1.11686557912,-19.8884081318,-1.89556871461,-16.0368728163,-0.244128308456,-23.4219719393,0.115499749943,-20.1835792936
MPRKAO2,0.000303286792755,0.000307395034221,0.000299092542219,0.999033494472,0.0,0.00290660671211,0.000644858717317,3.25495539059e-14,5.18262783499e-18,-22.4226498253,6.32715445169,34.2291669897,-64.3065034558,-2.66856026329,-55.8192764199,0.861080643363,-54.2605919825,12.4878463289,-64.0860326744,9.36133276929,-40.3455784122,15.1188928051,-30.0624838638,31.0951687915,-24.0191635521,-16.0989042131,9.38175857268,15.7873922868,23.6631077797,-16.1903807517,18.4448319293,-17.0315617974,13.4295418209,-10.8699097221,13.9448608022,-7.57382614024,13.6722297369,-0.714572254623,14.1726930719,-2.31334287113,-20.2146339329,8.27159336328,10.409883379,-3.24496445373,-18.0657631214,-5.21995183411,-21.6558905561,-3.67128951362,-20.83183879,-2.31986166739,-19.3653536047,-4.44925808869,-20.4337958288,-6.00577149046,-19.0508909773,-8.52701896342,-17.2055998741,-7.9424020816,-15.5636517383,-0.7884139172,-15.7212963779,-3.62387968242,-17.2506143034,-7.6214624049,-15.7845308182,-3.68681088316,-18.8349586963,-4.27865697326,-17.0115283785
DIEKAO2,0.000490768022659,0.000497470813224,0.000483924904222,0.998495860939,0.0,0.00518624973561,0.00159958461049,6.29906714148e-18,5.18262783499e-18,-9.59963099559,-33.3331186486,-66.3686266739,43.7040071607,-54.2725477132,-27.5280737418,-23.0307815223,-35.3010836787,-24.1536670603,-23.0397080995,-18.665676601,-19.4403334238,-11.9851805754,-24.5337466454,-7.79416873156,-12.861451983,-10.3681344249,-4.81621415831,-14.7496120895,1.30893462738,-18.9867864811,4.70722750989,-16.5045526735,1.49965432695,-14.9222268345,-0.281486539529,-17.0513268045,1.25779884936,-18.1562666127,5.59153734621,10.4855560669,12.0381285057,-17.044839271,6.24305318302,-8.85811208086,13.9465015159,-3.62651865893,12.4232376802,-1.49239087729,14.8424345288,-4.57963379313,16.7211310745,-4.561063111,12.9224900567,-5.38423905392,11.3918872041,21.0152604529,-11.0703010566,21.2501196461,-10.7581824186,-6.36200266247,13.3179618301,20.5533608382,-11.2114926345,20.1187086545,-12.0824089274,21.4111291624,-10.4997431651,17.9950866334,-12.2560742608
C4CHOBOOH,4.32702792482e-05,4.28361325233e-05,4.37135151555e-05,0.999206568606,0.0,0.00395090721038,0.0,3.50879039297e-18,1.00678516116e-18,-8.70956890371,-4.87266009107,15.962063339,-66.2555300357,-9.1171644712,-23.0501818661,-1.35481323423,-35.2302721013,9.51442057183,-29.6279591385,3.16165930576,-28.7633324635,6.38377374834,-18.7992807959,17.1824704792,-14.7652534825,-16.6065898105,-30.2809919148,-24.5669620624,-20.0377112779,-21.9245090407,-21.8713970006,-20.3798246948,-18.2918098209,-20.8889527858,-17.6283439456,-19.0116513291,-15.6921502812,-18.688996088,-14.2616323437,-8.19757529174,-13.6313078746,-15.8558896213,-15.4340642001,-10.0229070817,-14.049921651,-10.5651462922,-13.8232049142,-9.02858026582,-12.8525717161,-8.31616612199,-12.8336639194,-9.14710037208,-11.5606786526,-8.8261307179,-10.6955415689,-2.21894710931,-13.3779240259,-1.28006550345,-14.1211651757,-5.29686404259,-10.7720302944,2.55357482457,-19.4000478169,-0.420145609682,-16.0514266917,1.37860289982,-21.8227871441,16.3388881911,-4.01206250382
HIEB2O,5.57639468923e-10,6.56055046223e-11,1.0599745277e-09,0.999999967819,0.0,0.00230801497019,0.000150746193659,5.58055349704e-18,4.67923525441e-18,8.86764166504,17.3244536035,58.9711629986,34.5114515753,59.2988091304,21.6083047614,64.6810048433,19.9024095605,37.5087448509,24.1194097144,49.6445690246,-1.95360703313,35.6390998301,-12.4970742073,39.6336152093,-5.94691028417,-20.5971760557,17.8539624512,-22.3919676744,20.97392615,-23.6321812796,20.1484213822,-21.3120938838,18.2260940451,-16.7016391252,13.8160839889,-13.5864734258,14.000723171,4.07714942027,17.881556813,-0.559147970577,-24.9911885485,3.34568991797,7.93932541976,-0.878033306652,-21.915304558,-0.760160117489,-21.6461388469,1.23421906926,-19.930234454,1.511313595,-19.7770994701,0.225250381578,-19.3051709373,-0.995452712926,-18.6413226247,22.1012445862,11.2192937426,21.0784516643,12.6141110166,2.4225771115,-16.9947996159,20.6929345252,11.3414696389,19.4332874834,10.5885014735,18.971278551,10.2066605727,18.6791021438,9.21747097667
C51O,3.49736261444e-06,3.93098110252e-07,6.66661718893e-06,0.999452136215,0.0,0.0018067057084,6.69983082927e-05,1.00833365274e-17,2.87289143853e-08,20.6754152077,-13.2837955942,61.9259796243,-82.5580938326,-10.4049666791,-57.7982419349,2.20361599443,-62.019520909,6.60758400215,-61.1330061684,6.36913469493,-44.3483600541,14.2351426318,-43.4696196176,8.88229065945,-41.0671463517,28.3660087212,1.84769722895,34.0365423028,-1.68750560967,25.9386113067,7.78908004884,27.5201504884,-0.724896895164,19.8019059579,-0.401847278702,3.84166895895,-1.96047019881,10.8635402183,-2.82813072752,27.920016964,-9.69066140833,28.0707840375,-10.0781264997,23.560632528,-8.19555563853,18.8952445146,-11.8767904978,21.4747690958,-11.4100313935,23.1489960596,-9.12732643545,22.1031677256,-5.53484347011,23.8356081827,-8.81299792994,10.3959799333,17.8899433005,7.98015434684,18.0867773761,20.0563758169,-8.16760718559,10.5176203801,22.713248049,9.76441747187,20.3397747854,7.93862753552,18.6141135162,10.5262885849,20.233045942
PR1O2HNO3,4.09666086508e-05,4.10438705721e-05,4.0887729194e-05,0.996756565138,0.0,0.0057490917364,0.0,5.58055349704e-18,3.78180616204e-14,1.07941611312,-18.3587966962,38.7535524771,99.1872047945,27.3460659741,32.9528045089,3.95150856642,54.3574502223,-14.8592905103,32.7573914196,-14.5078128164,36.1723758673,-14.4288951425,42.2644053377,-31.7624508345,35.1947049472,-38.7718621902,0.834346336812,-31.6825034141,-7.51123975416,-37.2130551497,0.661686065624,-27.5941628225,-2.29760109274,-30.4728467307,0.0147587515506,-24.8003967703,-3.16634340235,-22.3704957847,-4.74318834584,-13.5152010177,-13.9077225728,-19.5348326903,-5.67124396886,-19.1638240039,-12.8338854476,-17.4415176726,-12.674972522,-12.7651373029,-13.6813070073,-11.9110362153,-12.7830399868,-12.6544669228,-9.83408637209,-11.7745797931,-8.81715730318,14.8691834357,0.439751339561,14.8534033823,-0.481666094201,-8.74277900389,-11.0944989239,16.0902959312,-0.97176388298,17.6956803372,-0.622168365067,15.1163393047,-0.254513875441,16.2869617975,-0.816072806765
