"","Flux","FluxIn","FluxOut","Closeness","EigenCentrality","PageRank","Betweenness","Authorities","Hubs"
"CO3C4CO2H",1.18980923380523e-05,2.03866438185363e-05,3.23182676240811e-06,0.992750995291979,0,0.0033269639761822,0.00149071235951292,3.82615830055315e-18,1.09758782854762e-16
"HO1C4O",1.87802160124497e-05,3.83586313597165e-06,3.40374399547749e-05,0.996975829843601,0,0.00173493401911428,0,1.43702728889455e-18,1.00678516115853e-18
"INB1HPCO3",1.82942379951568e-09,2.22709384076373e-09,1.42342824222225e-09,0.9999998098486,0,0.0103949801452295,0.00161633418756176,1.49453763799889e-17,1.0942999265152e-17
"MACRNBCO3H",4.65188468557461e-07,4.86749537771631e-07,4.43176002433596e-07,0.999951500251758,0,0.00960604038835408,0.0332814096444065,5.58055349703571e-18,8.35168534765823e-18
"PECO",7.81154404800187e-05,8.34571138784544e-06,0.000149345850384895,0.994951351346636,0,0.00166779632364106,0.00183407868951309,5.93981031925935e-18,8.20523835029448e-17
"MPRKNO3",7.06111851651001e-06,8.34476995205866e-06,5.75059289001206e-06,0.995634795008094,0,0.00168521940288086,0.000703482237073514,3.14953357074149e-18,2.59131391749382e-18
"NBUTOLANO3",6.18874704526925e-09,7.8135542798708e-09,4.52992327107661e-09,0.99997941403418,0,0.00165291928953582,0,4.86203985258844e-18,5.03392580579265e-19
"C5PAN19",3.88405823153962e-08,3.66779263664614e-08,4.10485150640289e-08,0.999995373825184,0,0.00500536710691797,0,5.58055349703571e-18,9.09818124457798e-17
"C5PAN18",0.00242838377011194,0.00228831297442353,0.00257138705136885,0.768091791906978,0,0.0112423391621003,0,3.0220676330238e-15,5.78613893233019e-12
"PXYFUOOH",3.13980066274649e-07,3.12858869457077e-07,3.15124736175748e-07,0.999969115955165,0,0.0165611954976844,0,3.14953357074149e-18,0
"HO13C5O2",5.22625004804735e-09,5.36387273350187e-09,5.0857461300203e-09,0.999999943703328,0,0.00308514109045637,0.00296467514195267,6.29906714148299e-18,1.5101777417378e-18
"MVKOHBO2",1.92199411670449e-08,2.18685351802699e-08,1.65158968818167e-08,0.999999859457105,0,0.0024050057993538,0.000167495770731789,8.01157342332993e-18,3.09470649807309e-18
"C5PAN17",5.25676008865708e-09,5.04069267920659e-09,5.47735102891874e-09,0.999999587228631,0,0.00257677381425159,0,5.58055349703571e-18,8.35168534765823e-18
"C5PAN16",0.000224302643455288,0.000214152008001797,0.000234665789959581,0.977263984452162,0,0.0192872834942796,0,3.50879039296513e-18,4.40056011658917e-13
"HOC3H6CO3H",4.38897775602588e-05,4.39048392867589e-05,4.38744005053894e-05,0.998193080681653,0,0.00737237474095927,0,5.22129667481207e-18,7.55088870868898e-19
"C2H6",0.00509781287469839,0,0.0103023522273366,0.0697654072206711,0,0.00164773017391232,0,1.39513837425893e-18,2.06609968646523e-14
"C525O2",3.26707543967735e-08,3.36222568773637e-08,3.1699331508942e-08,0.999996067190156,0,0.0212418370535923,0.00276368021707452,5.58055349703571e-18,1.00678516115853e-18
"C2H4",1.04528378584436e-05,1.06477877373323e-05,1.02538065598441e-05,0.999999998997126,0,0.00171558522616811,0.0142538900892752,1.87296457659065e-17,9.85956490129765e-10
"HCOCOHCO3",4.92115890857295e-11,5.64918859726824e-11,4.17788738059875e-11,0.999999992679625,0,0.00660134417520282,0.00154933587926905,2.15554093334183e-18,5.18262783498764e-18
"INB1NBCO3",4.34823317460813e-11,5.3643636467788e-11,3.31082926045603e-11,0.999999995577039,0,0.0123275380234019,0.00180895432390332,1.08018501718478e-17,1.0942999265152e-17
"HCOC5",9.80333773981761e-08,9.38407183569498e-08,1.02313812853263e-07,0.999999892906176,0,0.00340991066216662,0.00156608545634223,3.15194812125536e-17,7.18022678080823e-13
"HO3C3PAN",7.02222305320666e-08,6.26010058665111e-08,7.80030111652762e-08,0.999981594235874,0,0.00870803421085578,0.00775505418488183,5.58055349703571e-18,3.51725769066519e-16
"NISOPOOH",0.000213313602252545,0.000170974056417857,0.000256539557752629,0.992269395934954,0,0.0038464358652717,0,3.14953357074149e-18,7.55088870868898e-19
"MPRKAO",1.84479833675133e-05,2.55156631660564e-06,3.46772036509849e-05,0.999125792026845,0,0.00167060432129637,0,3.50879039296513e-18,3.05283735215532e-11
"HO3C4CO3",1.94290469344437e-07,2.27558764694389e-07,1.60325677658304e-07,0.999970783205433,0,0.00941153297904103,0.00163308376463494,2.15554093334183e-18,1.5101777417378e-18
"HO14CO2C5",4.01928792361005e-07,4.0132759054062e-07,4.02542580785567e-07,0.999998234959892,0,0.00166470101607046,0.000653233505853977,3.50879039296513e-18,1.20241354409081e-17
"C57AO2",2.42624144642722e-09,3.17142048741822e-09,1.66546153179995e-09,0.999999931640016,0,0.0018975547678448,0.00103847377853709,3.50879039296513e-18,1.00678516115853e-18
"HO3C4OOH",9.94067977386859e-08,9.86333929816934e-08,1.00196394295528e-07,0.999995103195144,0,0.00434925707249406,0,5.58055349703571e-18,1.00678516115853e-18
"NBUTOLBO2",3.29731522687525e-06,3.35038039579144e-06,3.24313909945215e-06,0.999940242835387,0,0.00248928115953493,0.00129809222317136,6.65832396370663e-18,3.59809907865235e-18
"HO12CO3C4",6.25676148438213e-07,6.17646785300819e-07,6.33873612223634e-07,0.999999990733203,0,0.00549379067025788,0.000326616752926989,1.63824036688835e-17,5.65650557775133e-15
"HCOCH2O",0.00117747537538987,0.000193609198718655,0.00218193951718478,0.999999964598586,3.32569067363594e-15,0.00388191906321004,0,1.28626051807994e-11,9.40280936768038e-06
"C31PAN",1.05416935410153e-10,9.92322668581569e-11,1.1173108456648e-10,0.999999988971043,0,0.0144907152651861,0,5.58055349703571e-18,2.84301020778345e-18
"CH3COCO3",4.86856737255114e-07,5.11661232031168e-07,4.61532942059528e-07,0.99997910677931,0,0.0187214222784308,0.0064318375961007,1.04425933496241e-17,2.85437923024796e-14
"CO2H3CO3",5.81166566595481e-06,6.70102253814566e-06,4.90368945073715e-06,0.999948966475985,0,0.0623613698541835,0.0199738706597658,1.49453763799889e-17,4.20855345584973e-15
"CO24C53O",0.000203010266718592,4.82340110131583e-05,0.000361026877659923,0.953122138202383,0,0.00219747861090486,0.00129809222317136,1.03731857932418e-15,3.19037026046536e-10
"INDHCO3H",2.66995663069525e-11,2.67644587397489e-11,2.66333153031439e-11,0.999999999143485,0,0.00561342559925285,0,1.07777046667092e-18,2.59131391749382e-18
"INANCO",1.85118810408359e-12,1.8493356187602e-12,1.85307937255552e-12,0.999999999237492,0,0.00183560848708907,0.00281392894829406,8.01157342332993e-18,1.25848145144816e-18
"C5HPALD2",1.32886768155925e-06,9.87102275951598e-07,1.67778819837219e-06,0.999931404676265,0,0.00215597301412914,0.000535986466341725,8.09535125260118e-18,2.95358230911944e-15
"C5HPALD1",6.18061171148932e-07,4.55392481856649e-07,7.84135449603856e-07,0.999968527849632,0,0.00165803499869017,0.000133996616585431,1.2598134282966e-17,4.40724214744816e-14
"C4CHOBO",1.92118451758683e-06,9.00663368928343e-07,2.96307103028211e-06,0.999365464561425,0,0.00171781588306073,0,5.58055349703571e-18,1.00678516115853e-18
"CO3C4CHO",0.000443236470303185,0.000439148454678703,0.000447410071554305,0.999749880530381,0,0.0189290065615366,0.013525283486592,4.31108186668366e-18,5.50971166544177e-14
"IC3H7OOH",0.00997437467061126,0.00999134296007121,0.00995705113747814,0.905937589336706,0,0.00449899980256625,0,5.58055349703571e-18,2.84301020778345e-18
"HO2C4O",5.34416391475593e-06,1.97908080427367e-06,8.77969752571438e-06,0.999234005207125,0,0.0017574781043011,0.00358440949366029,8.01157342332993e-18,3.09470649807309e-18
"NBUTOLBNO3",1.4987579705624e-08,1.56664301125498e-08,1.42945170640086e-08,0.999919603947814,0,0.00165816525322379,0,1.75439519648257e-18,1.42150510389173e-18
"BIACETO",6.27517052313274e-05,2.88539060090075e-05,9.73591799183677e-05,0.998731931972763,0,0.00518075171439919,0,8.01157342332993e-18,2.79762360645024e-07
"C530O",3.246626785218e-09,1.11166399593543e-10,6.44773034996705e-09,0.999999990756362,0,0.00189504274255952,0.00129809222317136,8.01157342332993e-18,2.77856539991821e-11
"BUTALO2H",0.000233040537933915,0.000230570444259981,0.000235562344843403,0.999246744200785,0,0.00416640102359933,0.000753730968293051,6.29906714148299e-18,1.44195492438406e-14
"PEBO",0.00010470476267941,1.57025363401461e-05,0.000195570316366984,0.946770242970781,0,0.00167275220918347,0.00291442641073313,7.65231660110629e-18,1.00678516115853e-18
"C3DIOLO2",1.35900089640988e-12,1.31132778813415e-12,1.40767207642025e-12,0.999999999774647,0,0.019548223184648,0.00560273353097834,5.58055349703571e-18,2.84301020778345e-18
"NO3CH2CHO",2.33677443695143e-10,3.81844445851999e-10,8.24084559072361e-11,0.999999999993327,5.56788323018312e-17,0.00619443312338768,0.0584811483510041,2.46694560851658e-17,8.27733433306073e-18
"INB2O2",9.00426676520867e-10,9.53662662224e-10,8.46076156135234e-10,0.999999987739809,0,0.00275370370186738,0.00345041287707485,1.49453763799889e-17,1.0942999265152e-17
"NC4H9NO3",4.64727485763164e-06,5.36365050382017e-06,3.91590135815215e-06,0.987198616281386,0,0.00166197591970841,0.0105354839790295,3.14953357074149e-18,0
"NC3H7O2",0.00506641204866949,0.00486459005272572,0.00527245933717055,0.985734037772027,0,0.00806758866844666,0.0134331608126895,3.99867034651476e-15,1.03652556699753e-17
"CO2C4CO3H",1.3168229764187e-05,1.31357817253819e-05,1.32013571266516e-05,0.998540014683785,0,0.00691187796785038,0,1.07777046667092e-18,4.42753896411874e-18
"NO3CH2CO2H",4.03370118588877e-12,5.8582813405252e-12,2.17092209802164e-12,0.999999997140865,0,0.0035880806015907,0.00461450848366079,1.07777046667092e-18,1.87118883139788e-14
"CO",0.0223027408444136,0.0441475907671409,5.52853247633654e-07,1,0.0066728367916185,0.590077623327766,1,2.05395535954878e-08,1.45712457499082e-09
"HPC52OOH",4.43802499577154e-08,4.37382653821756e-08,4.50356749545347e-08,0.999999522590755,0,0.0031418543109206,0.00162470897609835,8.01157342332993e-18,1.04396066845728e-17
"INCNPAN",7.21105439159947e-09,7.15652636140701e-09,7.26672400638016e-09,0.999987541133355,0,0.00630883101076285,0,1.07777046667092e-18,2.59131391749382e-18
"HO3C3CO3H",7.60765050232711e-08,7.60719655717642e-08,7.60811395115483e-08,0.999996089221452,0,0.0102273240349092,0,1.07777046667092e-18,4.42753896411874e-18
"INAHPPAN",3.65965794257719e-11,3.17240573441396e-11,4.15711113561842e-11,0.999999988131167,0,0.00980933514508836,0.00249568698390366,5.58055349703571e-18,1.00678516115853e-18
"HO2C3CO3",7.20420831687775e-05,9.73353269452852e-05,4.6219306651408e-05,0.996350985491784,0,0.0103684969005421,0.00140696447414703,2.35916856184949e-17,4.03436377271065e-15
"HOCH2CH2O",0.000262616561186637,9.62107965049744e-05,0.000432506153464542,0.91408573171414,0,0.00198695791710531,0.00129809222317136,6.15181573069413e-17,2.94808262820862e-06
"MEKCOOH",0.00092002519499782,0.000940262223942499,0.000899364488904467,0.989581042244681,0,0.0117786405476569,0,6.29906714148299e-18,7.04255660521646e-08
"C42AOH",2.88147875647043e-13,1.94823789499333e-14,5.62438082962454e-13,0.999999999992563,0,0.00164858027241649,0.00162470897609835,5.58055349703571e-18,1.00678516115853e-18
"C51OOH",3.22505353037766e-05,3.19275794674664e-05,3.25802524590655e-05,0.999333597331737,0,0.0068035085696908,0,3.14953357074149e-18,7.55088870868898e-19
"PPGAOOB",6.52696178982581e-08,6.46003947449722e-08,6.59528517325677e-08,0.999909375838897,0,0.00187937888480833,0.000242868867561094,2.79027674851786e-18,5.03392580579265e-19
"HC4ACO2H",1.0620951988875e-11,4.0619101630738e-12,1.73173122000178e-11,0.999999988847394,0,0.00164847881939515,0,1.07777046667092e-18,0
"C45NO3",2.28375560396635e-12,2.26062643447944e-12,2.30736899970042e-12,0.999999997105229,0,0.00166591010188141,0.00267993233170862,1.07777046667092e-18,2.59131391749382e-18
"HPC52O",6.14114142620922e-08,5.09428355726544e-10,1.23588428227566e-07,0.999999038352566,0,0.00167484312794747,8.37478853658945e-06,5.58055349703571e-18,2.28698690942649e-16
"PGAOOB",7.37351907820522e-08,7.29791683334375e-08,7.4507041119051e-08,0.999903810701892,0,0.00178164197399125,0,2.79027674851786e-18,2.75019037051005e-16
"NPXYFUOOH",3.2836512673589e-09,3.45683537390752e-09,3.10684142362035e-09,0.99999851534654,0,0.0103847987272728,0,3.14953357074149e-18,2.59131391749382e-18
"HO3C5OOH",7.04280156252049e-08,6.97853417659107e-08,7.10841443364429e-08,0.999997098591529,0,0.00342372863466604,0,5.58055349703571e-18,4.67923525440838e-18
"HOC3H6OH",9.29587581654876e-07,9.27627776466825e-07,9.31588416812115e-07,0.998803889811799,0,0.00166394061503311,0,1.75439519648257e-18,5.03392580579265e-19
"NPXYFUO",4.06328471468519e-10,9.626268446716e-11,7.22885714745281e-10,0.999998634849061,0,0.00192485057816233,0.00410364638292883,3.14953357074149e-18,2.59131391749382e-18
"C58AOOH",6.26332536869988e-08,4.13814378406864e-08,8.43299919953262e-08,0.999998426068946,0,0.00175442899268061,5.86235197561262e-05,5.58055349703571e-18,1.02562036117787e-15
"HIEB2OOH",1.50355045595991e-09,2.93477888574031e-09,4.23582018508579e-11,0.999999978220829,0,0.00380488713414978,0.00273018106292816,5.58055349703571e-18,2.84301020778345e-18
"HO134C5",1.44137354697167e-11,1.42981616485816e-11,1.45317289141638e-11,0.99999994282354,0,0.00165525710410218,0,2.79027674851786e-18,1.42150510389173e-18
"C4M2ALOHO2",1.63533966591744e-07,1.6876564788011e-07,1.58192756191318e-07,0.999999891199226,0,0.0049400154406685,0.00575347972463695,0,5.18262783498764e-18
"NPROPOL",0.00134239443479283,1.31920167614157e-05,0.00269942468723723,0.969115755391189,0,0.00166524714589462,0.0015074619365861,7.65231660110629e-18,5.07238907558185e-12
"MVKO",6.10426128980302e-07,2.84148448824561e-08,1.20462224920293e-06,0.999996790459752,0,0.0018955691951749,0,3.50879039296513e-18,5.19116194575747e-09
"HMACO2H",2.08735466072449e-09,6.71324171618678e-10,3.53303079404524e-09,0.999998401588649,0,0.00169266289175416,0,3.14953357074149e-18,1.52251433593065e-11
"HPC52PAN",5.91077559180196e-08,4.92189756880344e-08,6.92035650662895e-08,0.999975522287617,0,0.00771309844176883,0,3.50879039296513e-18,4.63735496910639e-16
"HO2C3CO2H",8.03966848499351e-06,7.98710975715548e-06,8.09332756862039e-06,0.989655268763927,0,0.00320261906597313,0,3.82615830055315e-18,5.13091617285062e-15
"HCOCH2OOH",0.00449456007724119,0.0044401454526846,0.00455011391215526,0.999999981964831,8.49135489425231e-14,0.0138786518293323,0.00137346532000067,1.88889699292646e-15,3.86072235005654e-07
"MCOCOMOOOH",1.12294484766716e-07,1.13592447844402e-07,1.10969347873282e-07,0.999999147317723,0,0.0207659748211108,0,5.93981031925935e-18,5.70615505722055e-12
"CO2C3CO3H",0.00145993803782261,0.00165551425684117,0.00126026728620003,0.900665505389383,2.2564692691508e-18,0.0383663398673682,0,6.97449109058986e-14,5.33527198268562e-12
"MVKNO3",8.70838606247501e-08,7.87914269856148e-08,9.5549902487178e-08,0.999999999990049,8.05067414663254e-17,0.0139548181003194,0.0802304741805269,3.20462936933197e-17,4.18929996894135e-14
"ISOPBOH",2.85234401932942e-08,2.11698563382028e-08,3.60309767579846e-08,0.999966690149408,0,0.00164797729093155,0,1.31239589200894e-16,5.03392580579265e-19
"MPAN",1.73578948472038e-05,1.64810214336453e-05,1.8253126253362e-05,0.999144483052736,0,0.00589147949152138,0.00691757533122289,7.01758078593027e-18,5.71902244414177e-09
"PPN",0.00234533138222404,0.00233507031370464,0.00235580727379205,0.999974295797864,0,0.0204407134831237,0,7.65231660110629e-18,3.61143408823156e-11
"HOC2H4CHO",0.000338762871006491,0.000332933179141482,0.000344714611776691,0.999999920356445,0,0.0186368454782472,0.0294876304373315,1.01656743715177e-14,8.7658065966332e-14
"NC3H7OOH",0.00505032954594775,0.0050897975001016,0.00501003530102141,0.933722775224498,0,0.0084061994676758,0,5.58055349703571e-18,7.07833369329056e-17
"MCOCOMOXO",1.35185082203837e-08,4.37435199712128e-09,2.2854104108347e-08,0.999997991901198,0,0.002378777289215,0.002855802890977,3.50879039296513e-18,9.85068955638703e-11
"IEACO3",6.94339392216167e-08,8.04617099455154e-08,5.81752939721483e-08,0.999985105870677,0,0.0172930275214159,0.00139021489707385,6.29906714148299e-18,1.5101777417378e-18
"C58O2",4.9768241156125e-08,5.89513565024455e-08,4.03928705070859e-08,0.999999579322102,0,0.00490907735491304,0.0016665829187813,6.29906714148299e-18,1.5101777417378e-18
"HC4CO3H",1.49853482747571e-09,1.48298495763874e-09,1.51441024532335e-09,0.999999990327181,0,0.00205786916813279,0,3.14953357074149e-18,7.55088870868898e-19
"MC3CODBCO3",1.30894690269015e-07,1.23897932645999e-07,1.38037930180897e-07,0.999998909067713,0,0.00499763561110719,0.0030149238731722,3.94472768066123e-17,1.5101777417378e-18
"MC3CODBCO2",1.66214589766502e-08,4.06418712183379e-09,2.94416265929508e-08,0.999997263147658,0,0.00312774693549507,0.00162470897609835,2.15554093334183e-18,2.31420449289442e-11
"ISOPBOOH",1.25547670404388e-06,1.12287552919747e-06,1.39085398242918e-06,0.999993331478534,0,0.00166083756818621,0.00061135956317103,6.87140348038693e-15,4.67923525440838e-18
"INDHPPAN",2.475766831028e-10,2.45123129173235e-10,2.50081603996154e-10,0.999999915613091,0,0.00773778025631349,0,1.07777046667092e-18,7.55088870868898e-19
"ACLOO",6.95545516718904e-10,6.94430988773331e-10,6.96683378130244e-10,0.999999100053185,0,0.00187879240347054,4.18739426829473e-05,2.79027674851786e-18,1.42150510389173e-18
"NO3CH2CO3H",2.90410028397725e-11,3.04455247182476e-11,2.76070762583468e-11,0.999999998516544,0,0.00847963870424145,0,1.07777046667092e-18,9.4995472550616e-15
"M3BU3ECO3H",7.90678961989471e-11,7.82433714655699e-11,7.99096829666381e-11,0.999999999657492,0,0.0017235757133803,0,3.14953357074149e-18,7.55088870868898e-19
"HPC52O2",7.46013978435027e-08,1.03793398136906e-07,4.47982414618103e-08,0.999998851991178,0,0.001763472777835,0.000427114215366062,5.22129667481207e-18,7.55088870868898e-19
"CO2C54O2",0.00136733982410558,0.00138158872978286,0.00135279260706325,0.995714674215532,0,0.00700335318118402,0.00128971743463478,1.46405726310007e-13,7.2705491719022e-18
"C58OH",3.09246028586146e-11,3.0601218280433e-11,3.12547577318025e-11,0.999999539163856,0,0.00165095756211853,0.000200994924878147,3.82615830055315e-18,1.42150510389173e-18
"CISOPAO",2.78152021190422e-08,3.38140220430888e-09,5.27605416825783e-08,0.999995453149625,0,0.00164780668979391,0.000711857025610103,7.65231660110629e-18,2.84301020778345e-18
"ISOPDO2",3.60019237226917e-05,3.58681190624017e-05,3.61385296823772e-05,0.99999931871427,0,0.0164758324468353,0.00454751017536807,1.2598134282966e-17,1.48904790147315e-09
"HO1C4OOH",0.000166873710078667,0.000166455173669458,0.000167301008856747,0.9954061473262,0,0.00460625999784318,0,5.58055349703571e-18,2.84301020778345e-18
"C47PAN",9.47360959937116e-11,8.56910968732754e-11,1.0397045885166e-10,0.999999978804247,0,0.00465504297193053,0.00598797380366146,5.58055349703571e-18,2.84301020778345e-18
"ISOPBO2",0.00139078202099991,0.00137770206918229,0.0014041358112701,0.999994605342354,0,0.0188875892329775,0.007302815603906,8.09535125260118e-18,3.6447174110255e-09
"HO2C3CHO",0.000113796330531195,0.000112382760518891,0.000115239494675816,0.999515744569659,0,0.0102430485297514,0.0128050516724453,4.91713565117891e-17,1.82876459771939e-14
"HMACRO",4.65999472809922e-09,2.83439043712191e-09,6.52381939335797e-09,0.999999958143066,0,0.00400215618050426,0,8.01157342332993e-18,8.20523835029448e-17
"C57NO3CO2H",6.67400268456133e-12,3.01048333826741e-12,1.04142205143627e-11,0.999999995992747,0,0.00187208369084133,0.000343366330000167,2.79027674851786e-18,1.42150510389173e-18
"HOCH2CO3H",0.00082064471395702,0.000851543625122175,0.000789098911263696,0.975353124385863,4.20676608286962e-17,0.0462910076329138,0,2.92916330372127e-09,1.68620809040344e-07
"PR2O2HNO3",5.98252316920128e-05,5.87988239901864e-05,6.08731279972146e-05,0.99811952378643,0,0.00510271653136889,0,3.50879039296513e-18,8.77964349394386e-14
"INCGLYOX",8.6170839580504e-07,1.18159297197501e-06,5.35126799755947e-07,0.999975769014393,0,0.00645639997746292,0.00251243656097684,7.65231660110629e-18,6.51409702553976e-15
"C2H5NO3",1.06111164152456e-05,1.87234602375452e-05,2.32893468298891e-06,0.997684557743259,0,0.00166262125759589,0.0112892149473226,9.36482288295323e-18,1.15359208317686e-14
"BUT2OLOH",1.18941769471989e-08,1.18535433390446e-08,1.19356612499532e-08,0.999742908290391,0,0.00165397298401829,0,1.75439519648257e-18,5.03392580579265e-19
"MVKOHBO",6.84836724447143e-09,7.22282092668171e-10,1.31027065138505e-08,0.999999543235478,0,0.0017713927045413,0,3.50879039296513e-18,3.7731286093657e-17
"NC4CO3H",5.90157641597334e-05,5.8219839779065e-05,5.98283518052064e-05,0.999513393209613,0,0.00189183865220113,0,8.22357883476471e-17,9.34371982238877e-15
"HCOCOHCO3H",1.42774469295894e-11,1.41308476771864e-11,1.44271153456243e-11,0.999999999542976,0,0.00358531709754709,0,1.07777046667092e-18,7.55088870868898e-19
"C58NO3CO3H",2.963056159304e-10,2.95756858207648e-10,2.96865862301408e-10,0.999999990595851,0,0.00551129941329799,0.000887727584878482,5.58055349703571e-18,0
"C2H5O2",0.017743832555804,0.0172750635631133,0.0182224155736045,0.973868991377117,0,0.0167004743085097,0.0149573723263488,1.69278086829528e-12,1.96911368319178e-13
"CO24C5",0.000932042921503959,0.00126440930647566,0.000592718200766407,0.995770717281865,0,0.0105446540835295,0.000276368021707452,4.86701456611328e-15,1.414339120599e-10
"C526NO3",1.06635616282863e-13,7.11448075246439e-14,1.42869451337085e-13,0.999999999918363,0,0.00164773612942394,0.00133159137731772,5.58055349703571e-18,1.00678516115853e-18
"CH3OH",0.0140470375607657,0.00401088200713596,0.0242933074439368,0.159005989631044,0.00611835016967915,0.00218550932580336,0,0.00673080210009476,0.000209377658801235
"INDHCO3",1.12849296029464e-10,1.2752754266808e-10,9.78637494556442e-11,0.999999986135283,0,0.0167095752154631,0.00308192218146492,2.15554093334183e-18,1.5101777417378e-18
"HO3C5O2",7.43033416135224e-08,7.56007192467403e-08,7.29788024212685e-08,0.999997489929095,0,0.00214021683065608,0.00538498902902702,6.65832396370663e-18,7.2705491719022e-18
"BIACETO2",5.77328407986956e-05,5.84168853688112e-05,5.70344752502473e-05,0.999991057683343,0,0.00588546903893719,0.0149406227492756,3.04834169391929e-13,7.77394175248146e-18
"INDHCHO",5.36129994758622e-11,5.14385393204929e-11,5.58329835607101e-11,0.999999995703759,0,0.00310950630770081,0.00206857276853759,8.01157342332993e-18,0
"HMACO3",9.46785652984034e-08,9.36762017085025e-08,9.57019141104367e-08,0.999999286848592,0,0.00738131425214692,0.000401989849756294,1.11611069940714e-17,1.37832433912506e-11
"INDHPCHO",4.19901967654625e-10,4.04431128172098e-10,4.35696700588976e-10,0.999999970196589,0,0.00447828933529424,0.000276368021707452,5.58055349703571e-18,2.84301020778345e-18
"CH3COCH2O",0.00363888885586807,0.000905670602096355,0.0064293290526251,0.890827394360431,8.57717051822893e-13,0.0558087978581023,0,9.40565819845738e-11,2.7712012323496e-05
"NC4H9O",0.000132159261366669,4.67805278257394e-05,0.000219325461757747,0.987037115402908,0,0.00182406957846098,0.00355928512805052,5.93981031925935e-18,3.09470649807309e-18
"INAHPAN",1.56146106942702e-13,1.43744799364389e-13,1.6880704505517e-13,0.999999999972462,0,0.00473676234056865,0.00306517260439174,5.58055349703571e-18,2.84301020778345e-18
"MACRO",5.62327796770592e-08,1.250350172467e-09,1.12366306955115e-07,0.999999413362912,0,0.00183140387589708,0,5.58055349703571e-18,1.36899444489673e-15
"INB1NAPAN",1.64130882634676e-11,1.55628319096379e-11,1.72811453620913e-11,0.999999998078504,0,0.00667997647613905,0.00352578597390416,5.58055349703571e-18,2.84301020778345e-18
"PERBUACID",0.000522354216831658,0.000532676004339141,0.000511816335078704,0.974164032595207,0,0.0083639034689167,0,3.14953357074149e-18,6.26376401074367e-18
"M3BU3ECO3",9.44082158191206e-09,9.54696660926916e-09,9.33245433000513e-09,0.999999927490168,0,0.0104246391245553,0.0010300989900005,6.29906714148299e-18,1.5101777417378e-18
"CISOPCO2",7.90050034469347e-06,7.82314715915806e-06,7.97947297630361e-06,0.999999903733252,0,0.00473441137982169,0.00530961593219771,1.15203638162951e-17,4.10149165923162e-18
"ACLOOA",6.37840809179859e-09,6.31300892946742e-09,6.44517643389909e-09,0.999999941828063,0,0.00247125376863088,0.000175870559268378,5.58055349703571e-18,4.32399612335318e-17
"IPROPOLO2H",0.000134128317300966,0.000132985263670438,0.000135295301603547,0.992516985816085,0,0.00717845964835493,0,3.50879039296513e-18,1.398386051521e-14
"INAO",5.1312248940197e-11,2.7786211081786e-12,1.00861964119372e-10,0.999999997024506,0,0.0017669345970516,0,5.58055349703571e-18,4.67923525440838e-18
"INAHPCHO",5.77577024809765e-11,5.57241397688455e-11,5.98338393305406e-11,0.999999996184222,0,0.00435019299866926,0,5.58055349703571e-18,4.67923525440838e-18
"INANCHO",5.3917594720959e-12,4.35914839887929e-12,6.44598902084994e-12,0.999999997225871,0,0.00209058621354109,0.00352578597390416,5.58055349703571e-18,2.84301020778345e-18
"C2H5CO3",0.00652881563248464,0.00792216441051546,0.00510629606861367,0.999974295797869,0,0.0473570264195302,0.00707669631341809,1.01354034132358e-10,1.0784704892105e-15
"NC524O",1.3053811309482e-11,1.2889393923312e-12,2.50649895101298e-11,0.999999998434696,3.2338848637966e-27,0.0017501327083855,0.00030149238731722,2.15554093334183e-18,9.71892294455057e-14
"C4CO2O2",2.16469674413127e-08,3.33535081344153e-08,9.69534167197374e-09,0.999994641563024,0,0.00336808236565245,0.00267155754317203,5.58055349703571e-18,2.84301020778345e-18
"HO3C4CHO",3.22942053106254e-07,3.19036824638088e-07,3.26929040416929e-07,0.999997866464405,0,0.00556961956096553,0.0109123494631761,7.01758078593027e-18,5.71003217210648e-17
"NBUTOLAOH",9.69343024257594e-09,9.67164990501624e-09,9.7156665675901e-09,0.999997560019903,0,0.0016716097838822,0.000519236889268546,5.22129667481207e-18,4.42753896411874e-18
"NBUTOLAOOH",3.08713924139467e-06,3.0660062229899e-06,3.10871469514928e-06,0.999933178549216,0,0.00368391757641947,0,3.50879039296513e-18,2.84301020778345e-18
"C4CO2OOH",2.96541434561763e-07,2.90608625316078e-07,3.02598451551169e-07,0.999999970292533,0,0.00458218359424964,0.00543523776024655,2.39509424407185e-17,8.08368062080948e-16
"IECPAN",3.52673806058361e-09,3.0744250555693e-09,3.98852057245078e-09,0.999998902737781,0,0.0065785231207568,0,5.58055349703571e-18,2.30414857206576e-17
"CH3COCO3H",1.42707137720167e-07,1.41472641786891e-07,1.43967478737644e-07,0.999999999736896,0,0.00711728522538835,0.010769978058054,1.15203638162951e-17,1.97816953314469e-13
"GLYOOB",7.27949110380533e-13,8.00539216343577e-13,6.53839276931773e-13,0.99999999972918,0,0.00166972577928459,0.000100497462439073,5.58055349703571e-18,1.40939139592247e-15
"BIACETOH",1.10149834269205e-05,7.64567678725958e-06,1.44548289897606e-05,0.999999988450096,0,0.0227977406994787,0.0327872971207477,1.60231468466599e-17,1.12854343086195e-11
"CH3O2",1,1,1,0.999999999774139,1,0.154506495950033,0.0419911897224595,0.00322252399959538,1
