"","Flux","FluxIn","FluxOut","Closeness","EigenCentrality","PageRank","Betweenness","Authorities","Hubs"
"INDHPPAN",0.000887947862587682,0.000937048781890374,0.000835198649251787,0.930882557186619,7.84979272658599e-22,0.0095489940105299,0,6.33525606196862e-13,2.71210272014316e-11
"ACLOO",6.04524623179778e-05,5.83830388922661e-05,6.26756479388461e-05,0.922266221761711,2.49289735729037e-21,0.0064591797446748,0.00439399487367265,4.09506087119281e-13,5.24659649482077e-12
"NO3CH2CO3H",0.000337954529259549,0.000600277667324949,5.61402706007617e-05,0.944746450680818,0,0.0143409864600628,0,5.72114136883519e-09,9.44456387640536e-07
"HO12CO3C4",0.000407406527012917,0.000615744903603422,0.000183588202857346,0.936334644644355,0,0.0120087470556361,0.0754302453313804,3.46880346391153e-13,3.59635339071488e-10
"ISOPDO2",0.0350651809153499,0.0577679883464138,0.0106755106299046,0.930435145631867,0,0.00694958039198127,0.0161113145367997,9.41049903046633e-07,3.50169499939135e-18
"HO1C4OOH",8.98046448223638e-05,0.000102780232279663,7.58649459192901e-05,0.927740668391208,0,0.0148048610582699,0,5.21197767620367e-18,0
"ISOPBO2",0.0480127609927112,0.0839591257120903,0.00939551129228777,0.561359972372651,0,0.00790681853611513,0.0487001098498718,1.36523337129646e-06,2.47642549551282e-13
"HO2C3CHO",0.000144666975981534,8.98543369113057e-05,0.000203552300999477,0.979831515555633,0,0.0195629757667214,0.309410472354449,7.30398809261741e-19,2.22534967459642e-10
"HMACRO",0.0037220579496118,8.99602294936838e-05,0.00762402761161001,0.927725497727618,9.17355929241198e-22,0.00642296025723623,0,2.08328849244594e-13,2.67091264461993e-08
"HOCH2CO3H",0.014355745823327,0.0268902645777776,0.000889887887648091,0.598841178726946,0,0.0866594787591096,0,1.09700955997751e-05,1.49707204967023e-05
"PR2O2HNO3",4.47599684285651e-05,2.88232666577466e-05,6.1880798211753e-05,0.927162434679761,0,0.00713694469622094,0,9.72746343502096e-18,3.93680992773133e-15
"INCGLYOX",0.000136546653605436,3.84882564904691e-05,0.000241890980804411,0.946415871482829,2.8008978289011e-21,0.00670735640690688,0.0146466495789088,1.96611214858079e-14,8.47162543681343e-10
"C2H5NO3",5.83370829320827e-05,5.30444664434575e-05,6.40229511444983e-05,0.953381271123293,0,0.00642145412106096,0,6.03564320857669e-15,3.42139880805021e-11
"MVKOHBO",5.96664045865425e-05,5.75873111052322e-05,6.18999787669935e-05,0.959429102466672,2.35870181194162e-21,0.00850359061467402,0.00256316367630904,1.0726676952991e-14,1.90366449837873e-10
"NC4CO3H",5.07058048789264e-05,4.01135393075769e-05,6.20850964333094e-05,0.979066383796174,0,0.00842247439215535,0,2.09006223266032e-14,2.17437507742544e-10
"HCOCOHCO3H",2.98243674509293e-05,2.87929993518186e-05,3.09323682105982e-05,0.948302030903596,1.02655484681414e-22,0.00904357162602932,0,2.62921184953162e-15,4.65865708885942e-11
"C2H5O2",0.0102125308123154,0.0104956470850099,0.00990837844858553,0.941702160303085,0,0.219215594490513,0.690955693885024,5.94889616607243e-13,5.80927076077439e-11
"CO24C5",6.43420638590255e-05,3.03669136879563e-05,0.000100841633927045,0.949893629749586,2.32686044645055e-22,0.00594210865363004,0.00476016111314537,2.95423479679503e-18,1.92785205785535e-10
"CO24C53OOH",0.000160993210860985,0.000219257764803904,9.83994869653256e-05,0.961899163041931,0,0.00931948941789636,0,2.39827579991171e-18,5.29370124964678e-10
"CH3OH",0.00397512950062473,0.00618848105325572,0.00159732161239921,0.4568985495015,0.0106052229663218,0.00862509003114104,0,0.0121164117301476,2.68719866114433e-05
